pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
7.735973600000000117e-01,7.236181999999999892e-01,4.242606600000000228e+00,3.602856599999999965e+00,0.000000000000000000e+00,8.647647078830171807e-01,1.996609075407602241e+00
8.436344999999999539e-01,8.270343999999999474e-01,3.909365699999999944e+00,3.668372199999999861e+00,0.000000000000000000e+00,9.002669048676620323e-01,1.918215055722376494e+00
1.946135200000000121e-01,2.012081599999999970e-01,3.127102900000000130e+00,3.286868600000000029e+00,0.000000000000000000e+00,4.192908894788914820e-01,1.704674455724611404e+00
2.155695300000000092e-01,1.208514200000000011e-01,1.494164100000000106e+00,1.535577200000000087e+00,0.000000000000000000e+00,4.401733976514255464e-01,1.152673978191578685e+00
8.080907499999999688e-01,8.037615999999999650e-01,3.648922999999999917e+00,3.930822800000000061e+00,0.000000000000000000e+00,8.843901062314073469e-01,1.848243544557913509e+00
3.804222299999999723e-01,3.969252400000000125e-01,2.089091799999999832e+00,2.352006199999999936e+00,0.000000000000000000e+00,5.974008871771115947e-01,1.379709280971900931e+00
9.284233499999999806e-01,9.197246000000000032e-01,2.343702799999999975e+00,2.171093200000000056e+00,0.000000000000000000e+00,9.491052628660321400e-01,1.467871554326195094e+00
6.802400400000000458e-01,6.769315599999999877e-01,3.295405000000000140e+00,3.513365999999999989e+00,0.000000000000000000e+00,8.109373342003683982e-01,1.751041175986447263e+00
8.839424000000000170e-01,8.869299999999999962e-01,1.842367000000000088e+00,1.758859399999999962e+00,0.000000000000000000e+00,9.232731448493451953e-01,1.293717009241201810e+00
6.904269499999999837e-01,6.804575299999999771e-01,2.572090999999999905e+00,2.327283899999999850e+00,0.000000000000000000e+00,8.152939960529576036e-01,1.540321817023962092e+00
8.645789999999999864e-01,8.827975399999999917e-01,1.242826599999999893e+00,1.188695000000000057e+00,0.000000000000000000e+00,9.115394122033342317e-01,1.047513436667998121e+00
4.677560599999999735e-01,4.406169400000000125e-01,3.508711299999999866e+00,3.605342600000000175e+00,0.000000000000000000e+00,6.661414414371770176e-01,1.810036601839863257e+00
6.066168499999999852e-01,6.050033000000000216e-01,2.719870600000000138e+00,2.744052200000000052e+00,0.000000000000000000e+00,7.608949533279874000e-01,1.587793941290871702e+00
6.669956000000000218e-01,6.847843500000000416e-01,1.829082300000000050e+00,1.664447100000000068e+00,0.000000000000000000e+00,8.011654635591826112e-01,1.284640027400672402e+00
3.838094200000000122e-01,3.657740400000000225e-01,2.830497700000000005e+00,3.037009199999999964e+00,0.000000000000000000e+00,6.032175395327957768e-01,1.616865857144617946e+00
9.344837700000000469e-01,9.024984000000000339e-01,1.690413399999999955e+00,1.779118800000000000e+00,0.000000000000000000e+00,9.488542248417297653e-01,1.238258535201756549e+00
3.407959600000000089e-01,3.599476200000000237e-01,1.871016000000000012e+00,2.045326999999999895e+00,0.000000000000000000e+00,5.659820315169025173e-01,1.300592672591999399e+00
9.215843999999999703e-01,9.348438999999999499e-01,1.599166499999999935e+00,1.280407999999999991e+00,0.000000000000000000e+00,9.434706354730919564e-01,1.200109328353046401e+00
3.120633999999999908e-01,3.169190599999999747e-01,3.465224300000000035e+00,3.671856899999999868e+00,0.000000000000000000e+00,5.339066023191696431e-01,1.799660884722452447e+00
8.596219000000000499e-01,9.143805499999999586e-01,2.690926000000000151e+00,2.697867899999999874e+00,0.000000000000000000e+00,9.115827773713147675e-01,1.578771104372004963e+00
3.811065000000000147e-01,3.641143700000000205e-01,2.541519999999999779e+00,2.889306799999999953e+00,0.000000000000000000e+00,5.990760970027096954e-01,1.528833607689208396e+00
4.243967000000000156e-01,4.185387500000000149e-01,3.628902000000000072e+00,3.538971999999999785e+00,0.000000000000000000e+00,6.342818774015225314e-01,1.841765946042004609e+00
3.182113799999999881e-01,3.196369399999999805e-01,3.431702099999999866e+00,3.723536300000000132e+00,0.000000000000000000e+00,5.358075587372764792e-01,1.791836320649852210e+00
6.141296000000000532e-01,6.149885999999999964e-01,3.444848499999999980e+00,3.229931999999999803e+00,0.000000000000000000e+00,7.721554700965344020e-01,1.788332799005822649e+00
1.261645000000000127e-01,1.279256000000000004e-01,3.435850100000000129e+00,3.593969799999999992e+00,0.000000000000000000e+00,3.164901104300101298e-01,1.793157355058389690e+00
4.799410000000000065e-01,4.961079400000000250e-01,1.308497999999999939e+00,1.087962000000000096e+00,0.000000000000000000e+00,6.711874253887657460e-01,1.077013556089244428e+00
8.739679999999999671e-01,9.139032999999999740e-01,2.903129600000000199e+00,2.890399700000000127e+00,0.000000000000000000e+00,9.188415260533233653e-01,1.644273182898754238e+00
1.640930499999999903e-01,1.535882500000000095e-01,3.278488999999999987e+00,3.502853599999999901e+00,0.000000000000000000e+00,3.724807109099745328e-01,1.750531919160573269e+00
2.917494199999999815e-01,3.034733199999999909e-01,3.249474000000000196e+00,3.279892199999999924e+00,0.000000000000000000e+00,5.136923008961687964e-01,1.741697562724366932e+00
7.936113000000000195e-01,8.124552000000000440e-01,1.223675000000000068e+00,1.324773299999999931e+00,0.000000000000000000e+00,8.736353186541854221e-01,1.039135506081858340e+00
4.137897500000000117e-01,1.276527500000000093e-01,9.022493000000000318e-01,1.166534399999999971e+00,0.000000000000000000e+00,6.266361543990260907e-01,8.626113841122200476e-01
9.062864000000000475e-01,9.433139000000000385e-01,1.104746199999999900e+00,1.149992799999999926e+00,0.000000000000000000e+00,9.350080427461573418e-01,9.812624317683826813e-01
4.469972799999999968e-01,4.438146700000000222e-01,3.672917400000000221e+00,3.849340999999999902e+00,0.000000000000000000e+00,6.500222457731734682e-01,1.853683899698111981e+00
2.805966699999999925e-01,2.934920500000000043e-01,3.785997000000000057e+00,3.805392499999999956e+00,0.000000000000000000e+00,5.016246903811653057e-01,1.883202325826941026e+00
6.958687300000000464e-01,7.124058599999999464e-01,3.466103599999999840e+00,3.457404599999999828e+00,0.000000000000000000e+00,8.188297136767814788e-01,1.798899385735622580e+00
1.958742099999999930e-01,1.881679099999999938e-01,1.799971500000000058e+00,1.654940999999999995e+00,0.000000000000000000e+00,4.170438226373818780e-01,1.275911478120641540e+00
6.838931000000000315e-01,6.448352299999999815e-01,2.184923599999999855e+00,2.296557700000000146e+00,0.000000000000000000e+00,8.073822514769568581e-01,1.417465061297808582e+00
2.768422999999999856e-01,2.989895300000000034e-01,1.352182599999999901e+00,1.190250299999999983e+00,0.000000000000000000e+00,4.963118273827453186e-01,1.097037920948952472e+00
