pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
6.225291499999999756e-01,6.003815999999999597e-01,4.756136999999999726e-01,4.907949300000000181e-01,0.000000000000000000e+00,4.954225469233308754e-02,4.970556306893625376e-02
3.199966000000000199e-01,3.125102799999999736e-01,3.153935399999999722e-01,3.359359800000000229e-01,0.000000000000000000e+00,1.793293116029836404e-02,5.308148076306839352e-02
3.335475600000000207e-01,3.336471999999999771e-01,3.863619300000000201e-01,3.266369399999999867e-01,0.000000000000000000e+00,1.945012596360239446e-02,5.446176456928291526e-02
5.550372000000000083e-01,6.258570599999999651e-01,4.949818000000000273e-01,4.818971200000000121e-01,0.000000000000000000e+00,4.628343116062162005e-02,5.509090669066901702e-02
3.717855199999999805e-01,3.634991599999999878e-01,1.711613800000000019e-01,2.286347599999999924e-01,0.000000000000000000e+00,1.581436846668244148e-02,3.840717641274869754e-02
7.411451300000000408e-01,7.195738999999999885e-01,1.696419999999999872e-01,1.792676199999999886e-01,0.000000000000000000e+00,1.934643197077952348e-02,2.789377063073402579e-02
2.092872100000000013e-01,1.941360099999999977e-01,1.044444399999999995e-01,3.816462999999999800e-02,0.000000000000000000e+00,1.033684042635853000e-02,9.170945970836377747e-02
1.116336599999999901e+00,1.109825700000000026e+00,3.338222499999999870e-01,2.772451300000000063e-01,0.000000000000000000e+00,5.459781314301883487e-02,4.595881852267309775e-02
1.724029999999999951e+00,1.649248700000000012e+00,4.107979999999999965e-01,4.154230700000000054e-01,0.000000000000000000e+00,1.308029969075632515e-01,5.675066343224544063e-02
1.947540899999999908e+00,1.960469999999999935e+00,5.719238499999999836e-02,5.118240400000000079e-02,0.000000000000000000e+00,1.984966649593891685e-02,9.974130037251369846e-03
2.746534999999999949e-01,2.538401499999999866e-01,2.465367199999999870e-01,2.634122999999999881e-01,0.000000000000000000e+00,1.422202341440907680e-02,6.788601107739355989e-02
1.611519700000000110e+00,1.595754700000000081e+00,1.220478700000000027e-01,1.202262000000000053e-01,0.000000000000000000e+00,2.926113634157087931e-02,1.765002662887509705e-02
1.898085499999999926e-01,1.876558999999999866e-01,3.192089499999999913e-01,3.247267600000000032e-01,0.000000000000000000e+00,1.263768372764566446e-02,9.747588676180381217e-02
1.889205000000000023e+00,1.967269799999999957e+00,2.761950799999999817e-01,2.044102299999999983e-01,0.000000000000000000e+00,7.280927482127534656e-02,4.696520414093821594e-02
1.203047900000000059e+00,1.109553199999999906e+00,3.748181999999999903e-01,3.488963800000000059e-01,0.000000000000000000e+00,7.877556981704417205e-02,4.964816512218754585e-02
7.379947300000000432e-01,7.718121000000000009e-01,3.490148499999999876e-01,3.297489000000000114e-01,0.000000000000000000e+00,4.700560073012576695e-02,4.479006474654842473e-02
1.250488999999999962e+00,1.225853099999999918e+00,3.693349000000000215e-01,2.996791999999999789e-01,0.000000000000000000e+00,8.705297123016536576e-02,5.105356402838101548e-02
1.938639000000000057e-01,1.814347799999999900e-01,2.734676300000000171e-01,4.341007499999999797e-01,0.000000000000000000e+00,1.236907636001977409e-02,9.711210274728891700e-02
1.008888500000000077e+00,1.025895999999999919e+00,2.947142499999999901e-02,3.191902499999999671e-02,0.000000000000000000e+00,1.246590149166918425e-02,1.030023980303371341e-02
5.154137600000000541e-01,5.255319999999999991e-01,3.608996600000000110e-01,3.584472000000000214e-01,0.000000000000000000e+00,2.724036159818734801e-02,4.076812112423136569e-02
1.806484500000000049e+00,1.839604500000000087e+00,4.268725999999999771e-02,3.160746999999999862e-02,0.000000000000000000e+00,1.902293484192173895e-02,9.295222428753385779e-03
1.005639699999999914e+00,1.009213099999999974e+00,4.033186300000000252e-02,2.812872300000000131e-02,0.000000000000000000e+00,1.401921502795359757e-02,1.293533571269025843e-02
1.402995699999999957e+00,1.391154000000000002e+00,4.531434299999999651e-03,9.366354999999999820e-03,0.000000000000000000e+00,1.403560045028355747e-02,7.733835400368952936e-03
1.726367100000000043e+00,1.680625299999999989e+00,3.565125800000000234e-01,2.803010599999999908e-01,0.000000000000000000e+00,9.993948669069699364e-02,5.881439789711359611e-02
1.773633100000000073e+00,1.819247700000000023e+00,2.934793500000000277e-01,2.829779700000000231e-01,0.000000000000000000e+00,8.630179835901451157e-02,5.238782492144524600e-02
2.110106999999999955e-01,2.040634299999999901e-01,1.504008900000000093e-01,1.197457400000000033e-01,0.000000000000000000e+00,1.115637351472242508e-02,9.012221146864961285e-02
1.572502999999999984e+00,1.551090000000000080e+00,2.831906399999999935e-01,3.162565199999999854e-01,0.000000000000000000e+00,8.056375736024233569e-02,4.351440106447519718e-02
6.909581999999999669e-01,6.336043999999999565e-01,3.411463000000000134e-01,2.853913000000000144e-01,0.000000000000000000e+00,3.658436961326517328e-02,4.240763492580080368e-02
8.723635699999999771e-01,1.014782499999999921e+00,4.518623999999999974e-01,4.931840000000000113e-01,0.000000000000000000e+00,7.550239996185552360e-02,4.304235936841752791e-02
1.689516999999999936e+00,1.674602499999999994e+00,9.737039000000000111e-02,7.981439999999999368e-02,0.000000000000000000e+00,2.397778972299156527e-02,1.319393762301459411e-02
8.692132999999999665e-01,8.725266000000000410e-01,2.306767399999999982e-02,2.953184400000000154e-02,0.000000000000000000e+00,1.249073616725611575e-02,1.790282659246857783e-02
6.772859700000000149e-01,6.948710700000000351e-01,1.454692800000000064e-01,1.600795499999999871e-01,0.000000000000000000e+00,1.813516859585264512e-02,3.037933886706555703e-02
5.028668600000000266e-01,4.736316799999999994e-01,2.292535800000000124e-01,1.704671399999999892e-01,0.000000000000000000e+00,1.988591033872978003e-02,3.337317935108970179e-02
1.641333500000000001e+00,1.740425200000000006e+00,2.154321399999999942e-01,1.876708099999999935e-01,0.000000000000000000e+00,5.729112671260707529e-02,3.457206097414500245e-02
6.984491000000000449e-01,6.942547599999999708e-01,4.201915299999999798e-01,3.859680600000000017e-01,0.000000000000000000e+00,5.020218819932055487e-02,4.331561612167141029e-02
1.281913699999999989e-01,1.448530100000000043e-01,2.721878600000000037e-01,7.193305999999999312e-02,0.000000000000000000e+00,1.148531148902806262e-02,1.213584525280377857e-01
1.972891100000000009e+00,1.988192399999999971e+00,9.625448999999999811e-02,1.120694950000000051e-01,0.000000000000000000e+00,2.517383165114123189e-02,1.591835292987311620e-02
6.711162000000000516e-01,7.082865000000000411e-01,4.537718600000000269e-01,4.926068200000000008e-01,0.000000000000000000e+00,5.125196288923966614e-02,4.833454251361028742e-02
1.487218099999999987e+00,1.404445200000000060e+00,3.726730300000000162e-01,3.735858499999999971e-01,0.000000000000000000e+00,1.033247816353850268e-01,5.483064289245567768e-02
9.040858999999999979e-01,8.813423999999999703e-01,2.480523099999999981e-01,2.647482800000000025e-01,0.000000000000000000e+00,3.354019081639220828e-02,3.718671805900596039e-02
5.997166600000000125e-01,5.860213600000000467e-01,2.465758200000000011e-01,2.111173000000000077e-01,0.000000000000000000e+00,2.299772488747528487e-02,3.369745836112866127e-02
2.138765599999999933e-01,2.061624499999999971e-01,2.370360999999999996e-01,3.165269800000000133e-01,0.000000000000000000e+00,1.244022789180326827e-02,9.117949330852853640e-02
1.723813199999999934e+00,1.728403799999999935e+00,5.355879699999999827e-02,5.890039700000000017e-02,0.000000000000000000e+00,1.854125346356065573e-02,9.648654828524026728e-03
1.304814799999999941e+00,1.145318400000000070e+00,4.487468000000000012e-01,4.255082000000000031e-01,0.000000000000000000e+00,1.224878687870762234e-01,4.996064050830413550e-02
1.381108999999999920e+00,1.374910400000000088e+00,1.282387399999999900e-01,1.225167100000000009e-01,0.000000000000000000e+00,2.650862878385074062e-02,1.832995635564907758e-02
