pred_param1,truth_param1,pred_param2,truth_param2,loss_per_sample,pred_sigma1,pred_sigma2
1.726320300000000030e+00,1.680625299999999989e+00,3.725234000000000045e-01,2.803010599999999908e-01,0.000000000000000000e+00,1.269161140281248823e+00,5.610351593260444192e-01
1.772686100000000042e+00,1.819247700000000023e+00,3.061673599999999995e-01,2.829779700000000231e-01,0.000000000000000000e+00,1.299836874380781548e+00,4.952226166079251590e-01
2.149671599999999905e-01,2.040634299999999901e-01,1.602054800000000112e-01,1.197457400000000033e-01,0.000000000000000000e+00,4.500696834935674628e-01,2.564351379978960788e-01
1.556773699999999927e+00,1.551090000000000080e+00,2.910301699999999769e-01,3.162565199999999854e-01,0.000000000000000000e+00,1.217622560566286483e+00,4.971554284124835021e-01
6.900617500000000293e-01,6.336043999999999565e-01,3.532914500000000069e-01,2.853913000000000144e-01,0.000000000000000000e+00,8.094000864838105658e-01,5.522429085103764956e-01
8.739118599999999848e-01,1.014782499999999921e+00,4.444820600000000121e-01,4.931840000000000113e-01,0.000000000000000000e+00,9.006175103782959601e-01,6.237195683959257941e-01
1.665473900000000063e+00,1.674602499999999994e+00,9.793747999999999343e-02,7.981439999999999368e-02,0.000000000000000000e+00,1.281215399532803056e+00,2.805744375384187084e-01
8.691377599999999815e-01,8.725266000000000410e-01,2.897456299999999832e-02,2.953184400000000154e-02,0.000000000000000000e+00,9.250217835272853684e-01,1.051562599182759017e-01
6.812456999999999541e-01,6.948710700000000351e-01,1.484043399999999957e-01,1.600795499999999871e-01,0.000000000000000000e+00,8.136814794500364378e-01,3.444112570750265112e-01
5.088954999999999451e-01,4.736316799999999994e-01,2.362009899999999996e-01,1.704671399999999892e-01,0.000000000000000000e+00,7.007349498918974406e-01,4.448062949194851456e-01
1.640206700000000017e+00,1.740425200000000006e+00,2.149809599999999987e-01,1.876708099999999935e-01,0.000000000000000000e+00,1.261377064957184047e+00,4.166637133228666690e-01
7.033462499999999507e-01,6.942547599999999708e-01,4.041093599999999730e-01,3.859680600000000017e-01,0.000000000000000000e+00,8.128163999329738321e-01,5.926661792273960616e-01
1.349273599999999962e-01,1.448530100000000043e-01,3.465567500000000245e-01,7.193305999999999312e-02,0.000000000000000000e+00,3.423865359502327177e-01,4.748631697657758055e-01
1.962503899999999968e+00,1.988192399999999971e+00,1.004244599999999932e-01,1.120694950000000051e-01,0.000000000000000000e+00,1.389000179985589556e+00,2.698585555434550032e-01
6.701019000000000281e-01,7.082865000000000411e-01,4.636119000000000212e-01,4.926068200000000008e-01,0.000000000000000000e+00,7.908350017544746313e-01,6.377574774159845417e-01
1.487049000000000065e+00,1.404445200000000060e+00,3.953737600000000185e-01,3.735858499999999971e-01,0.000000000000000000e+00,1.171894022512274924e+00,5.782848778932404565e-01
8.873241499999999782e-01,8.813423999999999703e-01,2.552601999999999927e-01,2.647482800000000025e-01,0.000000000000000000e+00,9.258832917814210361e-01,4.658551598941456651e-01
6.131010700000000258e-01,5.860213600000000467e-01,2.384665300000000099e-01,2.111173000000000077e-01,0.000000000000000000e+00,7.651116911928610431e-01,4.491538934485595491e-01
2.115574500000000080e-01,2.061624499999999971e-01,2.497141400000000011e-01,3.165269800000000133e-01,0.000000000000000000e+00,4.439416628342061633e-01,3.968909673953288642e-01
1.725677600000000034e+00,1.728403799999999935e+00,5.863718700000000034e-02,5.890039700000000017e-02,0.000000000000000000e+00,1.306755103299772847e+00,2.128485376975843835e-01
1.302447200000000027e+00,1.145318400000000070e+00,4.556013999999999897e-01,4.255082000000000031e-01,0.000000000000000000e+00,1.087385442242078337e+00,6.298176561513657568e-01
1.393513400000000013e+00,1.374910400000000088e+00,1.288427099999999992e-01,1.225167100000000009e-01,0.000000000000000000e+00,1.166935388099958226e+00,3.183915765217415483e-01
1.785900499999999891e+00,1.982972299999999910e+00,3.341640200000000060e-01,4.619235400000000213e-01,0.000000000000000000e+00,1.294396847956607255e+00,5.293250230246062671e-01
